NatEmis,verify,DataYear,Province,ProvinceCD,Official_Institution_Name,STATUS,Sector,Type_DoE,Phase_PED,Specialisation,EIDistrict,EICircuit,OwnerLand,OwnerBuild,ExDept,Persal_PaypointNo,Persal_ComponentNo,ExamNo,ExamCentre,GIS_Long,GIS_Lat,DMunName,LMunName,Ward_ID,SP_Code,SP_Name,Addressee,Township_Village,Suburb,Town_City,StreetAddress,PostalAddress,Telephone,Section21,Section21_Function,Quintile,NAS,NodalArea,Registration_Date,NoFeeSchool,Urban_Rural,Allocation,DemarcationFrom,DemarcationTo,OldNATEMIS,NewNATEMIS,Learners2022,Educators2022
200600014,False,2022,EC,2,ALIWAL NORTH TECH ORIENT SCHOOL,OPEN,Public,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,Technical Occupational,JOE GQABI,JG Maletswai,PUBLIC,TO BE UPDATED,HOUSE OF REPRESENTATIVES(HOR),214378,214378,NOT APPLICABLE,NOT APPLICABLE,"26,71701","-30,69246",Joe Gqabi,Walter Sisulu Local Municipality,EC145_9,22801000,NONE,FRANKLIN BROWN,,,ALIWAL NORTH,"Old Lady Grey Road,Aliwal North,9750","P O BOX 209, ALIWAL NORTH, 9750",0516332681,,,NOT APPLICABLE,,,1906-01-01,NOT APPLICABLE,Rural,99,NONE,Not Moved,200600014,200600014,172,17
200600305,False,2022,EC,2,GALI THEMBANI SPECIAL SCHOOL,PENDING CLOSED,Public,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,CHRIS HANI WEST,CHW Lukhanji,PUBLIC,PUBLIC,CAPE EDUCATION DEPARTMENT(CED),194162,194162,NOT APPLICABLE,NOT APPLICABLE,"26,84736","-31,89122",Chris Hani,Enoch Mgijima Local Municipality,EC139_10,22112000,NONE,WJ BOTHA,,MADEIRA PARK,QUEENSTOWN,"WATERBOK ROAD, MADIERA PARK, QUEENSTOWN, ","PRIVATE BAG X7068, QUEENSTOWN, ",0458570077,,,NOT APPLICABLE,,,1984-01-01,NOT APPLICABLE,Urban,99,NONE,Not Moved,200600305,200600305,#N/A,#N/A
200600319,False,2022,EC,2,KANYISA SPECIAL SCHOOL,OPEN,Public,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,CHRIS HANI EAST,CHE Cala,PUBLIC,TO BE UPDATED,TO BE UPDATED,064175,064175,NOT APPLICABLE,NOT APPLICABLE,"27,695445","-31,53003",Chris Hani,Sakhisizwe Local Municipality,EC138_5,22501000,NONE,N A SILWANA,,CALA,ELLIOT,"Bo Stree,Cala,5455","P O BOX 409, ELLIOT, ",0478770190,,,NOT APPLICABLE,,,1991-01-01,NOT APPLICABLE,To be updated,99,NONE,Not Moved,200600319,200600319,162,17
200601153,False,2022,EC,2,ALIWAL NORTH AMASANGO CAREER SCHOOL,OPEN,Public,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,Technical Occupational,JOE GQABI,JG Maletswai,PUBLIC,TO BE UPDATED,TO BE UPDATED,214353,214353,NOT APPLICABLE,NOT APPLICABLE,"26,7055","-30,69535",Joe Gqabi,Walter Sisulu Local Municipality,EC145_9,22801000,NONE,MR GELDENHUYS,,,ALIWAL NORTH,"18 Murray Street,Aliwal North,9750","P O BOX 402, ALIWAL NORTH, 9750",0516342002,,,NOT APPLICABLE,,,,NOT APPLICABLE,To be updated,99,NONE,Not Moved,200601153,200601153,102,21
200601193,False,2022,EC,2,SAM XHALLIE EDUCATIONAL CENTRE,UNDER CONSTRUCTION,Public,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,CHRIS HANI WEST,CHW Cradock,PUBLIC,PUBLIC,N/A,,,NOT APPLICABLE,NOT APPLICABLE,"25,63118","-32,18109",Chris Hani,Inxuba Yethemba Local Municipality,EC131_3,21804000,NONE,,,LINGELIHLE,CRADOCK,"1  LUHABE STREET, PO LINGELIHLE, CRADOCK, 5881","LINGELIHLE, CRADOCK, 5880",,,,NOT APPLICABLE,,,2016-01-01,NO,Urban,,NONE,Not Moved,200601193,200601193,#N/A,#N/A
300010701,False,2022,NC,3,BOITUMELO SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,FRANCES BAARD (FB),F9,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),226020,970285,.,.,,,Frances Baard,.,30901015,.,.,EJ JAHNING,VERGENOEG,MANKURWANE,KIMBERLEY,1913 JOHN DAKA,PO BOX 9661 KIMBERLEY 8345,538712594,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010701,300010701,168,20
300010702,False,2022,NC,3,GEORGE KEKANA SECURE CARE SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,BEHAVIOURAL PROBLEMS,FRANCES BAARD (FB),F2,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),74418,970280,.,.,,,Frances Baard,.,30901013,.,.,BM   MABINA,.,GALESHEWE,KIMBERLEY,296 LANG STREET,PO BOX 8055 KIMBERLEY 8335,538713674,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010702,300010702,12,3
300010703,False,2022,NC,3,JANNIE BRINK SPESIALE SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,PHYSICAL DISABILITY,FRANCES BAARD (FB),F5,INDEPENDENT,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),215601,970281,.,.,,,Frances Baard,.,30901021,.,.,DM   GROENEWALD,.,KENILWORTH,KIMBERLEY, ND AVENUE,PO BOX 814 KIMBERLEY 8300,538410866,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010703,300010703,204,31
300010704,False,2022,NC,3,KIMBERLEY TRAINING CENTRE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,FRANCES BAARD (FB),F1,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),225450,970283,.,.,,,Frances Baard,.,30901003,.,.,A  MARAIS,.,HOMESTEAD,KIMBERLEY,263 BARKLY ROAD,PO BOX 1814 KIMBERLEY 8301,538322999,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010704,300010704,90,11
300010705,False,2022,NC,3,RE TLAMELENG SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,VISUAL IMPAIRMENT,FRANCES BAARD (FB),F4,DOE NORTHERN CAPE,PUBLIC,DEPARTMENT OF EDUCACTION & TRAINING(DET),226010,970286,.,.,,,Frances Baard,.,30901008,.,.,J PHILANDER,.,WEST END,KIMBERLEY,17 RESERVE ROAD,PO BOX 2646 KIMBERLEY 8300,538614140,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010705,300010705,92,20
300010706,False,2022,NC,3,ELIZABETH CONRADIE SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,PHYSICAL DISABILITY,FRANCES BAARD (FB),F6,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),215600,970279,2010706,ELIZABETH CONRADIE SCHOOL,,,Frances Baard,.,30901022,.,.,PA  JACOBS,.,SOUTHRIDGE,KIMBERLEY, MEMORIAL ROAD,PRIVATE BAG X5061 KIMBERLEY 8300,538314303,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010706,300010706,351,48
300010707,False,2022,NC,3,NJ HEYNS SPESIALE SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,FRANCES BAARD (FB),F1,DOE NORTHERN CAPE,PUBLIC,HOUSE OF ASSEMBLY(HOA),202600,970278,.,.,,,Frances Baard,.,30901022,.,.,WFK   CRONJE,.,MONUMENTHOOGTE,KIMBERLEY,23 MAC DOUGALLSTRAAT,PRIVATE BAG X5011 KIMBERLEY 8300,538313132,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010707,300010707,426,44
300010708,False,2022,NC,3,HUIS MIMOSA PRIMÊRE SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,BEHAVIOURAL PROBLEMS,FRANCES BAARD (FB),F5,DOE NORTHERN CAPE,PUBLIC,HOUSE OF REPRESENTATIVES(HOR),226090,970284,.,.,,,Frances Baard,.,30901013,.,.,SD   BARENDS,.,GALESHEWE,KIMBERLEY, ETHEL STREET,PO BOX 2173 KIMBERLEY 8301,538712594,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300010708,300010708,6,3
300033221,False,2022,NC,3,LAERSKOOL KLEINZEE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,NAMAKWA (NMK),N3,Mine,INDEPENDENT,HOUSE OF ASSEMBLY(HOA),301048,.,.,.,,,Namakwa,NAMA KHOI MUNICIPALITY,30602005,30208001,NAMAKWALAND NU,EM CLARKE,.,.,KLEINZEE,THIRD STREET KLEINZEE 8282,PO BOX 10 KLEINZEE 8282,278072919,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,DEEP RURAL,,NONE,NOT MOVED,300033221,300033221,201,16
300040701,False,2022,NC,3,MARCUS MBETHA SINDISA SECURE CARE CENTRE,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,SECURE CARE,ZF MGCAWU (ZFM),S3,DOE NORTHERN CAPE,PUBLIC,NEW EDUCATION DEPARTMENT,.,.,.,.,,,ZF Mgcawu,.,30803003,.,.,DA   KLAASEN,.,BELLVUE,UPINGTON, TOERMALYN,PO BOX 2245 UPINGTON 8800,543321729,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,URBAN,,NONE,NOT MOVED,300040701,300040701,42,4
300102379,False,2022,NC,3,LEARAMELE SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION,SPECIAL NEEDS EDUCATION CENTRE,INTELLECTUAL DISABILITY,JOHN TAOLO GAETSEWE (JTG),K2,DOE NORTHERN CAPE,PUBLIC,TO BE UPDATED,.,.,.,.,,,John Taolo Gaetsewe,GA-SEGONYANA MUNICIPALITY,34502003,68104000,.,. .,.,MOTHIBISTAD,KURUMAN,M.M.TSHETLHO STREET,PO BOX 525 MOTHIBISTAD 8474,724279191,NO,NOT APPLICABLE,,NO,NOT APPLICABLE,,NO,.,,NONE,NOT MOVED,300102379,300102379,172,17
440101271,False,2022,FS,4,MALUTI HOOGLANDSKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,THABO MOFUTSANYANA,3,STATE,STATE,Department of Education and Training,120519,191402,,,,,Thabo Mofutsanyana,,18,41301003,Bethlehem Central,PE SMITH,Bethlehem-Wes,Bethlehem-Wes,BETHLEHEM,"Uniestraat 28, Bethlehem-Wes, Bethlehem-Wes, BETHLEHEM, 9700","PRIVATE BAG X319, Bethlehem, 9700",058-3035399,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440101271,339,36
440303202,False,2022,FS,4,BöHMER S/S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,House of Assembly,122202,840310,3172058,,,,Mangaung,Mangaung,23,40502056,Universitas,K VILJOEN,Universitas,Universitas,BLOEMFONTEIN,"Walter Sisulu Ave Universitas, Universitas, Universitas, BLOEMFONTEIN, 9317","PO BOX 33133, Bloemfontein, 9317",051-5226846,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440303202,548,50
440303216,False,2022,FS,4,MARTIE DU PLESSIS SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,House of Assembly,122216,162300,3171045,MARTIE DU PLESSIS HS,,,Mangaung,Mangaung,26,40502043,Park West,LF VAN HEERDEN,Fichardtpark,Fichardtpark,BLOEMFONTEIN,"Du Plooysingel 91  , Fichardtpark, Fichardtpark, BLOEMFONTEIN, 9317","PO BOX 31895, Fichardtpark, 9317",051-5226801,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440303216,522,65
440303217,False,2022,FS,4,ROSENHOF S/S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,122221,162100,3171061,,,,Mangaung,Mangaung,25,40502016,Fichardt Park,NE DAVIDS,FICHARDTPARK,FICHARDTPARK,BLOEMFONTEIN,"Gustav Crescent, FICHARDTPARK, FICHARDTPARK, BLOEMFONTEIN, 9317","PRIVATE BAG X40001, Fichardtpark, 9317",051-5226771,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440303217,126,25
440303218,False,2022,FS,4,LETTIE FOUCHé SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,122214,162400,,,,,Mangaung,Mangaung,44,40511005,Bloemfontein NU,A JORDAAN,Rayton,Rayton,BLOEMFONTEIN,"Bloemendalroad 46A, Rayton, Rayton, BLOEMFONTEIN, 9310","PO BOX 29773, DANHOF, 9310",051-4366770,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440303218,289,27
440303235,False,2022,FS,4,TSWELLANG SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,House of Assembly,122228,820067,3172051,,,,Mangaung,Mangaung,4,40504016,Joe Slovo,V VORSTER,,,BLOEMFONTEIN,"C/o Dr. Belcher and Monapi streets, , , BLOEMFONTEIN, 9307","PO BOX 16087, , 9307",051-4323975,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440303235,276,43
440303236,False,2022,FS,4,PHOLOHO SCHOOL SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,122220,820066,,,,,Mangaung,Mangaung,4,40504016,Joe Slovo,HP MARITZ (Deputy),PHAHAMENG,PHAHAMENG,BLOEMFONTEIN,"6624 MONAPISTR, PHAHAMENG, PHAHAMENG, BLOEMFONTEIN, 9307","PO BOX 16057, MANGAUNG, 9307",051-4324024,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440303236,537,51
440304159,False,2022,FS,4,TATELLO SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,123233,820716,,,,,Mangaung,Mangaung,3,40504003,Batho,P.A SEPHIRI,Ehrlich Park,Ehrlich Park,BLOEMFONTEIN,"28 Drente Street, Ehrlich Park, Ehrlich Park, BLOEMFONTEIN, 9300","DRENTE STREET 28, Erlich Park, 9300",051-4343010,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440304159,13,4
440602039,False,2022,FS,4,QELO S/S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,7,STATE,STATE,Department of Education and Training,121531,820320,,,,,Mangaung,Mangaung,35,40503004,Botshabelo D, ,RAMAHUTSI,RAMAHUTSI,BOTSHABELO,"270 D SECTION , RAMAHUTSI, RAMAHUTSI, BOTSHABELO, 9789","PO BOX 2006, RAMAHUTSI, 9789",-,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,440602039,190,13
441002118,False,2022,FS,4,JIMMIE ROOS-SKOOL SPES,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,121202,162200,,,,,Mangaung,Naledi,2,40403001,Dewetsdorp NU,A BARNARD (Acting),Farm Rooipoort 468,Farm Rooipoort 468,DEWETSDORP,"Jimmie Roos School, Farm Rooipoort 468, Farm Rooipoort 468, DEWETSDORP, 9940","PRIVATE BAG XX3, , 9940",051-5411015,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,441002118,88,23
442506309,False,2022,FS,4,MPHATLALATSANE SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,FEZILE DABI,6,STATE,STATE,Department of Education and Training,125220,820065,,,,,Fezile Dabi,Moqhaka,20,41705000,Rammulutsi SP,TFJV STEYN (Acting),Rammulotsi,Rammulotsi,VILJOENSKROON,"Site 3049,  P.O. Box 487, Rammulotsi, Rammulotsi, VILJOENSKROON, 9520","PO BOX 487, Rammulotsi, 9520",-0563430802,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,442506309,297,29
442506321,False,2022,FS,4,JOHAN SLABBERT,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,FEZILE DABI,7,STATE,STATE,House of Assembly,125533,194402,3202066,,,,Fezile Dabi,Moqhaka,3,41701004,Elandia,NRP VAN ZYL,PRESIDENSIA,PRESIDENSIA,KROONSTAD,"DU TOIT STREET, PRESIDENSIA, PRESIDENSIA, KROONSTAD, 9500","DU TOIT STREET 00, Presidensia, 9500",056-2134360,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,442506321,320,26
442607310,False,2022,FS,4,LADYBRAND SPEC./S,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,House of Assembly,126517,192122,3173049,,,,Thabo Mofutsanyana,Mantsopa,2,40605001,Leliehoek,JA DREYER,,,LADYBRAND,"COLLINSTREET/STRAAT  24, , , LADYBRAND, 9745","PO BOX 177, , 9745",-0519242049,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,442607310,133,11
443611251,False,2022,FS,4,FAKKELSKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,FEZILE DABI,4,STATE,STATE,House of Assembly,130206,196402,,,,,Fezile Dabi,Metsimaholo,15,41909009,Sasolburg Ext 12,TJ BOSHOFF,Sasolburg,Sasolburg,SASOLBURG,"18 Jan Smuts Sreet, Sasolburg, Sasolburg, SASOLBURG, 1947","PO BOX 521, Sasolburg, 1947",016-9760470,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,443611251,404,36
443907309,False,2022,FS,4,BOITUMELONG SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,126203,980000,,,,,Mangaung,Mangaung,43,40510009,Ratlou,N MADIMABE (Acting),THABANCHU,THABANCHU,THABA NCHU,"333 Moroka Loc, THABANCHU, THABANCHU, THABA NCHU, 9775","PO BOX 1501, GA RAPULANA, 9775",051-8741380,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,443907309,383,40
443907315,False,2022,FS,4,BARTIMEA SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,Department of Education and Training,126201,970000,3173003,,,,Mangaung,Mangaung,40,40510011,Selosesha,PJ MATSHASENG,SELOSESHA,SELOSESHA,THABA NCHU,"BARTIMEA ROAD, SELOSESHA, SELOSESHA, THABA NCHU, 9783","PRIVATE BAG X723, SELOSESHA, 9783",051-8732205,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,443907315,335,44
444412112,False,2022,FS,4,NOBILIS SKOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,LEJWELEPUTSWA,10,STATE,STATE,House of Assembly,131220,192402,,,,,Lejweleputswa,Matjhabeng,9,41020010,Virginia Park,FH HEYNS,,,VIRGINIA,"Naboomstraat, , , VIRGINIA, 9430","PO BOX 118, , 9430",057-2123833,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,444412112,226,21
444712084,False,2022,FS,4,ORION,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,LEJWELEPUTSWA,10,STATE,STATE,House of Assembly,131221,195402,,,,,Lejweleputswa,Matjhabeng,34,41022006,Jim Fouche Park,KH OLIVIER,Doorn,Doorn,WELKOM,"Zebra Street 1, Doorn, Doorn, WELKOM, 9460","PO BOX 705, Doorn, 9460",057-3527166,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,444712084,450,37
444712104,False,2022,FS,4,AMARI-SKOOL SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,LEJWELEPUTSWA,10,STATE,STATE,Department of Education and Training,131225,162500,,,,,Lejweleputswa,Matjhabeng,27,41022002,Dagbreek,EP SCOTT,Dagbreek,Dagbreek,WELKOM,"Arraratroad, Dagbreek, Dagbreek, WELKOM, 9460","PRIVATE BAG XX67, Dagbreek, 9460",057-3528463,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,444712104,227,20
444712111,False,2022,FS,4,LEBONENG SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,LEJWELEPUTSWA,10,STATE,STATE,Department of Education and Training,131207,820064,,,,,Lejweleputswa,Matjhabeng,25,41018000,Thabong SP,T.M MADIMANE,Thabong,Thabong,WELKOM,"Educationst., Thabong, Thabong, WELKOM, 9460","PO BOX 66, Welkom, 9460",057-3951305,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,444712111,306,25
445109060,False,2022,FS,4,THIBOLOHA SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,THABO MOFUTSANYANA,12,STATE,STATE,Department of Education and Training,128229,912003,3193080,,,,Thabo Mofutsanyana,Maluti a Phofung,33,41512007,Mandela Park,L.S. KHOOA,Riverside,Riverside,WITSIESHOEK,"   98 Motebang Street, Riverside, Riverside, WITSIESHOEK, 9870","PRIVATE BAG X829, , 9870",058-7130048,Yes,ABCDE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,0,445109060,335,59
445802148,False,2022,FS,4,CAREL DU TOIT SPECIAL SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,S1,STATE,STATE,,,990020,,,,,Mangaung,Mangaung,19,,,CE TAUTE,"NASIONAAL HOSPITAAL, ROTH AVENUE","NASIONAAL HOSPITAAL, ROTH AVENUE",BLOEMFONTEIN,"FLAT 6A , HUIS NASIONAAL , NASIONAAL HOSPITAAL, ROTH AVENUE, NASIONAAL HOSPITAAL, ROTH AVENUE, BLOEMFONTEIN, 9324","PO BOX 12938, BRANDHOF, 9324",072-8494101,Yes,ABCDE,,,,2011-09-05,NO,Urban,UNKNOWN,FS,NOT MOVED,0,445802148,48,6
445802170,False,2022,FS,4,QWAQWA SAFE SCHOOL SPEC,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,THABO MOFUTSANYANA,14,STATE,STATE,,,990095,,,,,Thabo Mofutsanyana,Maluti a Phofung,,,,ME MLANGENI,,,PHUTHADITJHABA,"10194 MAMPOI STREET, , , PHUTHADITJHABA, 9866","PRIVATE BAG X01, , 9866",058-7187000,No,NONE,,,,2015-04-13,NO,Urban,UNKNOWN,FS,NOT MOVED,0,445802170,11,3
445802194,False,2022,FS,4,BLOEMFONTEIN AUTISM SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,MOTHEO,1,STATE,STATE,,,,,,,,Mangaung,Mangaung,,,,TE MOLOTSI,LOURIERPARK,LOURIERPARK,BLOEMFONTEIN,"63 KOKERBOOM STREET, BLOEMFONTEIN, 9325","PO BOX 34949, FAUNASIG, 9325",081-0466712,No,NONE,,,,2018-11-07,NO,Urban,UNKNOWN,FS,NOT MOVED,,445802194,87,7
445803458,False,2022,FS,4,BONSAI LEARNING CENTRE,OPEN,INDEPENDENT,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,SPECIAL NEEDS EDUCATION,LEJWELEPUTSWA,10,INDEPENDENT,INDEPENDENT,,,,,,,,Lejweleputswa,Matjhabeng,,,,SC MOLOI,Dagbreek,Dagbreek,WELKOM,"CNR TEMPEST AND ARRARAT, WELKOM, 9460","CNR TEMPEST AND ARRARAT Tempes, Dagbreek, 9460",079-6619858,No,NONE,,,,,NO,Urban,UNKNOWN,FS,NOT MOVED,,445803458,12,3
500101232,False,2022,KZN,5,AM MOOLLA SPES NOVA SCHOOL,OPEN,PUBLIC,SPECIAL NEEDS EDUCATION ,SPECIAL NEEDS EDUCATION CENTRE,PHYSICAL DISABILITY,Pinetown,Phoenix Central,Govt,Govt,TO BE UPDATED,5017,623560,5412446,NOT APPLICABLE,,,eThekwini,eThekwini,59500051,61402006,LOWER MAJEAKGORO,MR. A APPANNA,,PHOENIX,DURBAN,"313 LENHAM DRIVE,PHOENIX,DURBAN,4300","PRIVATE BAG X09,MOUNT EDGECOMBE,4300",0315003801,NOT APPLICABLE,NOT APPLICABLE,,N,NOT APPLICABLE,,,TO BE UPDATED,0,KZ,KZ,500101232,500101232,337,42
